No.	ID	Banco	Producto	Concepto	Tipo de comisión (usual (U) o eventual E)	Tasa	Min	Max	ME-Tasa Max.	ME-Tasa Min.	ME-Min	ME-Max	Observaciones	Web Banco	Web Tarifario	Contacto
161	Santander	Banco Santander	1.3 Cobranza Documentaria de Exportación	Comisión por mantenimiento	E	0.0000000000000000	10.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	-	http://www.santander.com.pe/	https://www.santander.com.pe/BSP/estatico/popup.html	Sofia Angulo de Coz - Subgerente de Operaciones / Tesorera | sangulo@santander.com.pe | (511) 215 8171 | Av. Carnaval y Moreyra 380 piso 8
162	Santander	Banco Santander	1.3 Cobranza Documentaria de Exportación	Comisión por aceptación	E	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	No indica Tarifa	http://www.santander.com.pe/	https://www.santander.com.pe/BSP/estatico/popup.html	Sofia Angulo de Coz - Subgerente de Operaciones / Tesorera | sangulo@santander.com.pe | (511) 215 8171 | Av. Carnaval y Moreyra 380 piso 8
163	Santander	Banco Santander	1.3 Cobranza Documentaria de Exportación	Comisión por modificación	E	0.0000000000000000	30.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	-	http://www.santander.com.pe/	https://www.santander.com.pe/BSP/estatico/popup.html	Sofia Angulo de Coz - Subgerente de Operaciones / Tesorera | sangulo@santander.com.pe | (511) 215 8171 | Av. Carnaval y Moreyra 380 piso 8
164	BBVA	BBVA Banco Continental	1.3 Cobranza Documentaria de Exportación	Gestión	U	0.0000000000000000	60.0000000000000000	2000.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	No existe ya ninguna separación en cuanto al importe (no incluye costo de courier)	http://www.bbvabancocontinental.com/	https://www.bbvacontinental.pe/fbin/mult/comex_cobranzas_exportacion_tcm1105-430202.pdf	Jacob Guzmán Torres - Funcionario de Comercio Exterior | jguzmant@bbva.com | (511) 211 2335 | Av. República de Panamá 3055 San Isidro
165	BBVA	BBVA Banco Continental	1.3 Cobranza Documentaria de Exportación	Gestión - Portes	U	0.0000000000000000	0.0000000000000000	11.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	$7 portes + envío de documentos al exterior	http://www.bbvabancocontinental.com/	https://www.bbvacontinental.pe/fbin/mult/comex_cobranzas_exportacion_tcm1105-430202.pdf	Jacob Guzmán Torres - Funcionario de Comercio Exterior | jguzmant@bbva.com | (511) 211 2335 | Av. República de Panamá 3055 San Isidro
166	BBVA	BBVA Banco Continental	1.3 Cobranza Documentaria de Exportación	Modificación	E	0.0000000000000000	0.0000000000000000	64.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	$35 + Mensaje Swift: $22 +Portes Internacional: $7	http://www.bbvabancocontinental.com/	https://www.bbvacontinental.pe/fbin/mult/comex_cobranzas_exportacion_tcm1105-430202.pdf	Jacob Guzmán Torres - Funcionario de Comercio Exterior | jguzmant@bbva.com | (511) 211 2335 | Av. República de Panamá 3055 San Isidro
167	BBVA	BBVA Banco Continental	1.3 Cobranza Documentaria de Exportación	Por Abonos del Exterior	E	0.0000000000000000	0.0000000000000000	41.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Se cobra a la recepción del pago del exterior $30 + portes $11	http://www.bbvabancocontinental.com/	https://www.bbvacontinental.pe/fbin/mult/comex_cobranzas_exportacion_tcm1105-430202.pdf	Jacob Guzmán Torres - Funcionario de Comercio Exterior | jguzmant@bbva.com | (511) 211 2335 | Av. República de Panamá 3055 San Isidro
168	BBVA	BBVA Banco Continental	1.3 Cobranza Documentaria de Exportación	Emisión de Tracers	E	0.0000000000000000	0.0000000000000000	23.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Se cobra por la emisión automática de mensaje SWIFT al exterior solicitando información del status de los documentos. Se cobra $12 + portes $11.	http://www.bbvabancocontinental.com/	https://www.bbvacontinental.pe/fbin/mult/comex_cobranzas_exportacion_tcm1105-430202.pdf	Jacob Guzmán Torres - Funcionario de Comercio Exterior | jguzmant@bbva.com | (511) 211 2335 | Av. República de Panamá 3055 San Isidro
169	BBVA	BBVA Banco Continental	1.3 Cobranza Documentaria de Exportación	Mantenimiento	E	0.0000000000000000	5.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Por cada período de 180 días y/o fracción. En caso de Cobranza Vista, se cobra si el pago se produce después de los 60 días de ingreso de la Cobranza. En caso Cobranza a Plazo, se cobra si el pago se produce después de 30 días del vencimiento del plazo original previsto por el exportador.	http://www.bbvabancocontinental.com/	https://www.bbvacontinental.pe/fbin/mult/comex_cobranzas_exportacion_tcm1105-430202.pdf	Jacob Guzmán Torres - Funcionario de Comercio Exterior | jguzmant@bbva.com | (511) 211 2335 | Av. República de Panamá 3055 San Isidro
170	BBVA	BBVA Banco Continental	1.3 Cobranza Documentaria de Exportación	Emisión de Cartas Compromiso	E	0.0000000000000000	0.0000000000000000	73.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Se cobra Comisión Mensaje Swift en caso el Beneficiario sea un Banco Local. $40 + Mensaje Swift $22 + Portes $11	http://www.bbvabancocontinental.com/	https://www.bbvacontinental.pe/fbin/mult/comex_cobranzas_exportacion_tcm1105-430202.pdf	Jacob Guzmán Torres - Funcionario de Comercio Exterior | jguzmant@bbva.com | (511) 211 2335 | Av. República de Panamá 3055 San Isidro
171	BBVA	BBVA Banco Continental	1.3 Cobranza Documentaria de Exportación	Amortización o Pago a Cuenta	E	0.0000000000000000	0.0000000000000000	63.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	$ 30 + Mensaje Swift $ 22 + Portes $ 11	http://www.bbvabancocontinental.com/	https://www.bbvacontinental.pe/fbin/mult/comex_cobranzas_exportacion_tcm1105-430202.pdf	Jacob Guzmán Torres - Funcionario de Comercio Exterior | jguzmant@bbva.com | (511) 211 2335 | Av. República de Panamá 3055 San Isidro
172	BBVA	BBVA Banco Continental	1.3 Cobranza Documentaria de Exportación	Trámite BCR (sólo convenio ALADI)	E	0.0000000000000000	0.0000000000000000	12.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Se cobra al registro de una Cobranza con reembolso ALADI.	http://www.bbvabancocontinental.com/	https://www.bbvacontinental.pe/fbin/mult/comex_cobranzas_exportacion_tcm1105-430202.pdf	Jacob Guzmán Torres - Funcionario de Comercio Exterior | jguzmant@bbva.com | (511) 211 2335 | Av. República de Panamá 3055 San Isidro
173	BBVA	BBVA Banco Continental	1.3 Cobranza Documentaria de Exportación	Pago BCR ALADI (sólo Convenio ALADI)	E	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Cobro del BCR por Reembolso de las Cobranzas Documentarias por Convenio ALADI.	http://www.bbvabancocontinental.com/	https://www.bbvacontinental.pe/fbin/mult/comex_cobranzas_exportacion_tcm1105-430202.pdf	Jacob Guzmán Torres - Funcionario de Comercio Exterior | jguzmant@bbva.com | (511) 211 2335 | Av. República de Panamá 3055 San Isidro
180	Interbank	Interbank	1.3 Cobranza Documentaria de Exportación	Comisión de gestión de Courier	U	0.0000000000000000	48.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	$ 35,40 a USA y Latam / $ 47,20 Europa / $ 60,18 Asia y Oceanía. Al ingreso	http://www.interbank.com.pe/	http://www.interbank.com.pe/documents/10180/1606978/Cobranzas+Exportaci%C3%B3n+y+Remesa+PJ.pdf/09083e3c-1e5c-4599-b085-fcad3cd6b7c10	Wilfredo Trigo Cohello - Gerente de Negocios y Producto Globales | wtrigo@intercorp.com.pe | (511) 219 2000 | Av. Carlos Villarán 140 Lima 13, Perú
181	Interbank	Interbank	1.3 Cobranza Documentaria de Exportación	omisión de gestión de cobranza	U	0.0000000000000000	60.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Al ingreso	http://www.interbank.com.pe/	http://www.interbank.com.pe/documents/10180/1606978/Cobranzas+Exportaci%C3%B3n+y+Remesa+PJ.pdf/09083e3c-1e5c-4599-b085-fcad3cd6b7c11	Wilfredo Trigo Cohello - Gerente de Negocios y Producto Globales | wtrigo@intercorp.com.pe | (511) 219 2000 | Av. Carlos Villarán 140 Lima 13, Perú
182	Interbank	Interbank	1.3 Cobranza Documentaria de Exportación	Comisión de gestión de Swift	U	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Al ingreso	http://www.interbank.com.pe/	http://www.interbank.com.pe/documents/10180/1606978/Cobranzas+Exportaci%C3%B3n+y+Remesa+PJ.pdf/09083e3c-1e5c-4599-b085-fcad3cd6b7c12	Wilfredo Trigo Cohello - Gerente de Negocios y Producto Globales | wtrigo@intercorp.com.pe | (511) 219 2000 | Av. Carlos Villarán 140 Lima 13, Perú
183	Interbank	Interbank	1.3 Cobranza Documentaria de Exportación	Comisión por gestión de portes	U	0.0000000000000000	0.0000000000000000	10.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Al ingreso	http://www.interbank.com.pe/	http://www.interbank.com.pe/documents/10180/1606978/Cobranzas+Exportaci%C3%B3n+y+Remesa+PJ.pdf/09083e3c-1e5c-4599-b085-fcad3cd6b7c13	Wilfredo Trigo Cohello - Gerente de Negocios y Producto Globales | wtrigo@intercorp.com.pe | (511) 219 2000 | Av. Carlos Villarán 140 Lima 13, Perú
184	Interbank	Interbank	1.3 Cobranza Documentaria de Exportación	Comisión por enmienda	E	0.0000000000000000	0.0000000000000000	35.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	A la recepción de la enmienda.	http://www.interbank.com.pe/	http://www.interbank.com.pe/documents/10180/1606978/Cobranzas+Exportaci%C3%B3n+y+Remesa+PJ.pdf/09083e3c-1e5c-4599-b085-fcad3cd6b7c14	Wilfredo Trigo Cohello - Gerente de Negocios y Producto Globales | wtrigo@intercorp.com.pe | (511) 219 2000 | Av. Carlos Villarán 140 Lima 13, Perú
185	Interbank	Interbank	1.3 Cobranza Documentaria de Exportación	Comisión de gestión de Swift	E	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	A la recepción de la enmienda.	http://www.interbank.com.pe/	http://www.interbank.com.pe/documents/10180/1606978/Cobranzas+Exportaci%C3%B3n+y+Remesa+PJ.pdf/09083e3c-1e5c-4599-b085-fcad3cd6b7c15	Wilfredo Trigo Cohello - Gerente de Negocios y Producto Globales | wtrigo@intercorp.com.pe | (511) 219 2000 | Av. Carlos Villarán 140 Lima 13, Perú
186	Interbank	Interbank	1.3 Cobranza Documentaria de Exportación	Comisión por gestión de portes	E	0.0000000000000000	0.0000000000000000	10.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	A la recepción de la enmienda.	http://www.interbank.com.pe/	http://www.interbank.com.pe/documents/10180/1606978/Cobranzas+Exportaci%C3%B3n+y+Remesa+PJ.pdf/09083e3c-1e5c-4599-b085-fcad3cd6b7c16	Wilfredo Trigo Cohello - Gerente de Negocios y Producto Globales | wtrigo@intercorp.com.pe | (511) 219 2000 | Av. Carlos Villarán 140 Lima 13, Perú
187	Interbank	Interbank	1.3 Cobranza Documentaria de Exportación	omisión de amortización	E	0.0000000000000000	60.0000000000000000	1500.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	A la amortización	http://www.interbank.com.pe/	http://www.interbank.com.pe/documents/10180/1606978/Cobranzas+Exportaci%C3%B3n+y+Remesa+PJ.pdf/09083e3c-1e5c-4599-b085-fcad3cd6b7c17	Wilfredo Trigo Cohello - Gerente de Negocios y Producto Globales | wtrigo@intercorp.com.pe | (511) 219 2000 | Av. Carlos Villarán 140 Lima 13, Perú
188	Interbank	Interbank	1.3 Cobranza Documentaria de Exportación	Comisión de gestión de Swift	E	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	A la amortización	http://www.interbank.com.pe/	http://www.interbank.com.pe/documents/10180/1606978/Cobranzas+Exportaci%C3%B3n+y+Remesa+PJ.pdf/09083e3c-1e5c-4599-b085-fcad3cd6b7c18	Wilfredo Trigo Cohello - Gerente de Negocios y Producto Globales | wtrigo@intercorp.com.pe | (511) 219 2000 | Av. Carlos Villarán 140 Lima 13, Perú
193	Interbank	Interbank	1.3 Cobranza Documentaria de Exportación	Comisión por gestión de portes	E	0.0000000000000000	0.0000000000000000	10.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	A la amortización	http://www.interbank.com.pe/	http://www.interbank.com.pe/documents/10180/1606978/Cobranzas+Exportaci%C3%B3n+y+Remesa+PJ.pdf/09083e3c-1e5c-4599-b085-fcad3cd6b7c19	Wilfredo Trigo Cohello - Gerente de Negocios y Producto Globales | wtrigo@intercorp.com.pe | (511) 219 2000 | Av. Carlos Villarán 140 Lima 13, Perú
194	Interbank	Interbank	1.3 Cobranza Documentaria de Exportación	Comisión de emisión de cheque o giro	E	0.0000000000000000	0.0000000000000000	30.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	A la cancelación.	http://www.interbank.com.pe/	http://www.interbank.com.pe/documents/10180/1606978/Cobranzas+Exportaci%C3%B3n+y+Remesa+PJ.pdf/09083e3c-1e5c-4599-b085-fcad3cd6b7c20	Wilfredo Trigo Cohello - Gerente de Negocios y Producto Globales | wtrigo@intercorp.com.pe | (511) 219 2000 | Av. Carlos Villarán 140 Lima 13, Perú
195	Interbank	Interbank	1.3 Cobranza Documentaria de Exportación	Comisión por devolución o descargo	E	0.0000000000000000	0.0000000000000000	35.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Al descargo	http://www.interbank.com.pe/	http://www.interbank.com.pe/documents/10180/1606978/Cobranzas+Exportaci%C3%B3n+y+Remesa+PJ.pdf/09083e3c-1e5c-4599-b085-fcad3cd6b7c21	Wilfredo Trigo Cohello - Gerente de Negocios y Producto Globales | wtrigo@intercorp.com.pe | (511) 219 2000 | Av. Carlos Villarán 140 Lima 13, Perú
196	Interbank	Interbank	1.3 Cobranza Documentaria de Exportación	Comisión de gestión de Swift	E	0.0000000000000000	0.0000000000000000	25.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Al descargo	http://www.interbank.com.pe/	http://www.interbank.com.pe/documents/10180/1606978/Cobranzas+Exportaci%C3%B3n+y+Remesa+PJ.pdf/09083e3c-1e5c-4599-b085-fcad3cd6b7c22	Wilfredo Trigo Cohello - Gerente de Negocios y Producto Globales | wtrigo@intercorp.com.pe | (511) 219 2000 | Av. Carlos Villarán 140 Lima 13, Perú
197	Interbank	Interbank	1.3 Cobranza Documentaria de Exportación	Comisión por gestión de portes	E	0.0000000000000000	0.0000000000000000	10.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Al descargo	http://www.interbank.com.pe/	http://www.interbank.com.pe/documents/10180/1606978/Cobranzas+Exportaci%C3%B3n+y+Remesa+PJ.pdf/09083e3c-1e5c-4599-b085-fcad3cd6b7c23	Wilfredo Trigo Cohello - Gerente de Negocios y Producto Globales | wtrigo@intercorp.com.pe | (511) 219 2000 | Av. Carlos Villarán 140 Lima 13, Perú
198	Interbank	Interbank	1.3 Cobranza Documentaria de Exportación	Comisión emisión de carta compromiso	E	0.0000000000000000	0.0000000000000000	35.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Al momento de la transacción.	http://www.interbank.com.pe/	http://www.interbank.com.pe/documents/10180/1606978/Cobranzas+Exportaci%C3%B3n+y+Remesa+PJ.pdf/09083e3c-1e5c-4599-b085-fcad3cd6b7c24	Wilfredo Trigo Cohello - Gerente de Negocios y Producto Globales | wtrigo@intercorp.com.pe | (511) 219 2000 | Av. Carlos Villarán 140 Lima 13, Perú
199	Scotiabank	Scotiabank	1.3 Cobranza Documentaria de Exportación	Por gestión de cobranza	U	0.0000000000000000	35.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Flat - Aplica sobre el valor de los documentos - Min US$ 35.00 eq. (S/. 94.50 )  + Portes US$ 11.00 eq. (S/. 29.70 ) + Swift US$ 22.00 eq. (S/. 59.40 ) + Por Gestión de Courier - Se cobrará si se eligiera enviar por correo certificado	http://www.scotiabank.com.pe/	http://cdn.agilitycms.com/scotiabank-peru/PDFs/empresas/comercio-exterior/077.pdf	María Pia Castro - Gerente de Comercio Exterior | antonio.esquivel@scotiabank.com.pe | (511) 211 5976 Ext. 5976 | Calle Dionisio Darteano 102 San Isidro Piso 3
200	Scotiabank	Scotiabank	1.3 Cobranza Documentaria de Exportación	Por pago	U	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Adicionalmente se cobrará Portes US$ 11.00 eq. (S/. 29.70 )	http://www.scotiabank.com.pe/	http://cdn.agilitycms.com/scotiabank-peru/PDFs/empresas/comercio-exterior/077.pdf	María Pia Castro - Gerente de Comercio Exterior | antonio.esquivel@scotiabank.com.pe | (511) 211 5976 Ext. 5976 | Calle Dionisio Darteano 102 San Isidro Piso 3
201	Scotiabank	Scotiabank	1.3 Cobranza Documentaria de Exportación	Por emisión de mensajes por seguimiento	E	0.0000000000000000	22.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	US$ 22.00 eq. (S/. 59.40 ) - Adicionalmente se cobrará Portes US$ 11.00 eq. (S/. 29.70 )	http://www.scotiabank.com.pe/	http://cdn.agilitycms.com/scotiabank-peru/PDFs/empresas/comercio-exterior/077.pdf	María Pia Castro - Gerente de Comercio Exterior | antonio.esquivel@scotiabank.com.pe | (511) 211 5976 Ext. 5976 | Calle Dionisio Darteano 102 San Isidro Piso 3
202	Scotiabank	Scotiabank	1.3 Cobranza Documentaria de Exportación	Por Modificación	E	0.0000000000000000	35.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	US$ 35.00 eq. (S/. 94.50 ) - Adicionalmente se cobrará + Portes US$ 11.00 eq. (S/. 29.70 ) + Swift US$ 22.00 eq. (S/. 59.40 )	http://www.scotiabank.com.pe/	http://cdn.agilitycms.com/scotiabank-peru/PDFs/empresas/comercio-exterior/077.pdf	María Pia Castro - Gerente de Comercio Exterior | antonio.esquivel@scotiabank.com.pe | (511) 211 5976 Ext. 5976 | Calle Dionisio Darteano 102 San Isidro Piso 3
203	Scotiabank	Scotiabank	1.3 Cobranza Documentaria de Exportación	Por Amortización	E	0.0000000000000000	35.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Flat por operación. El porcentaje se aplica sobre el monto de la cancelación o amortización. Min. US$ 35.00 eq. (S/. 94.50 ) - Adicionalmente se cobrará + Portes US$ 11.00 eq. (S/. 29.70 ) + Swift US$ 22.00 eq. (S/. 59.40 )	http://www.scotiabank.com.pe/	http://cdn.agilitycms.com/scotiabank-peru/PDFs/empresas/comercio-exterior/077.pdf	María Pia Castro - Gerente de Comercio Exterior | antonio.esquivel@scotiabank.com.pe | (511) 211 5976 Ext. 5976 | Calle Dionisio Darteano 102 San Isidro Piso 3
204	Scotiabank	Scotiabank	1.3 Cobranza Documentaria de Exportación	Por Devolución y/o Descargo	E	0.0000000000000000	35.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Flat - El porcentaje se aplica sobre el valor de la Cobranza. Min. US$ 35.00 eq. (S/. 94.50 ) - Adicionalmente se cobrará + Portes US$ 11.00 eq. (S/. 29.70 ) + Swift US$ 22.00 eq. (S/. 59.40 )	http://www.scotiabank.com.pe/	http://cdn.agilitycms.com/scotiabank-peru/PDFs/empresas/comercio-exterior/077.pdf	María Pia Castro - Gerente de Comercio Exterior | antonio.esquivel@scotiabank.com.pe | (511) 211 5976 Ext. 5976 | Calle Dionisio Darteano 102 San Isidro Piso 3
205	Scotiabank	Scotiabank	1.3 Cobranza Documentaria de Exportación	Por emisión de Carta Compromiso / Cesión de Fondos	E	0.0000000000000000	35.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	US$ 35.00 eq. (S/. 94.50 ) - Adicionalmente se cobrará Swift US$ 22.00 eq. (S/. 59.40 )	http://www.scotiabank.com.pe/	http://cdn.agilitycms.com/scotiabank-peru/PDFs/empresas/comercio-exterior/077.pdf	María Pia Castro - Gerente de Comercio Exterior | antonio.esquivel@scotiabank.com.pe | (511) 211 5976 Ext. 5976 | Calle Dionisio Darteano 102 San Isidro Piso 3
206	Scotiabank	Scotiabank	1.3 Cobranza Documentaria de Exportación	Por transferencia de fondos ó emisión de giros ó de cheques	E	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Por trámite.  Aplica sobre el monto a emitir. Adicionalmente se cobrará + Portes US$ 11.00 eq. (S/. 29.70 ) + Swift US$ 22.00 eq. (S/. 59.40 )	http://www.scotiabank.com.pe/	http://cdn.agilitycms.com/scotiabank-peru/PDFs/empresas/comercio-exterior/077.pdf	María Pia Castro - Gerente de Comercio Exterior | antonio.esquivel@scotiabank.com.pe | (511) 211 5976 Ext. 5976 | Calle Dionisio Darteano 102 San Isidro Piso 3
207	Scotiabank	Scotiabank	1.3 Cobranza Documentaria de Exportación	Por Cobranza Directa	E	0.0000000000000000	35.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Flat - Enviada con Carta remesa al Comprador. US$ 35.00 eq. (S/. 94.50 )- Adicionalmente se cobrará Comisión por Gestión de Courier, si aplica	http://www.scotiabank.com.pe/	http://cdn.agilitycms.com/scotiabank-peru/PDFs/empresas/comercio-exterior/077.pdf	María Pia Castro - Gerente de Comercio Exterior | antonio.esquivel@scotiabank.com.pe | (511) 211 5976 Ext. 5976 | Calle Dionisio Darteano 102 San Isidro Piso 3
208	Scotiabank	Scotiabank	1.3 Cobranza Documentaria de Exportación	Por compromiso de pago recibido	E	0.0000000000000000	35.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Flat - Emitido por bancos locales. US$ 35.00 eq. (S/. 94.50 )- Adicionalmente se cobrará Comisión por Gestión de Courier, si aplica	http://www.scotiabank.com.pe/	http://cdn.agilitycms.com/scotiabank-peru/PDFs/empresas/comercio-exterior/077.pdf	María Pia Castro - Gerente de Comercio Exterior | antonio.esquivel@scotiabank.com.pe | (511) 211 5976 Ext. 5976 | Calle Dionisio Darteano 102 San Isidro Piso 3
209	Scotiabank	Scotiabank	1.3 Cobranza Documentaria de Exportación	Por Cobranza de Registro	E	0.0000000000000000	35.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Flat -  US$ 35.00 eq. (S/. 94.50 )	http://www.scotiabank.com.pe/	http://cdn.agilitycms.com/scotiabank-peru/PDFs/empresas/comercio-exterior/077.pdf	María Pia Castro - Gerente de Comercio Exterior | antonio.esquivel@scotiabank.com.pe | (511) 211 5976 Ext. 5976 | Calle Dionisio Darteano 102 San Isidro Piso 3
210	Scotiabank	Scotiabank	1.3 Cobranza Documentaria de Exportación	Por Remesa Complementaria	E	0.0000000000000000	11.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Por documentos adicionales enviados por instrucciones del exportador -  US$ 11.00 eq. (S/. 29.70). Adicionalmente se cobrará + Portes US$ 11.00 eq. (S/. 29.70 ) + Swift US$ 22.00 eq. (S/. 59.40 )	http://www.scotiabank.com.pe/	http://cdn.agilitycms.com/scotiabank-peru/PDFs/empresas/comercio-exterior/077.pdf	María Pia Castro - Gerente de Comercio Exterior | antonio.esquivel@scotiabank.com.pe | (511) 211 5976 Ext. 5976 | Calle Dionisio Darteano 102 San Isidro Piso 3
211	Scotiabank	Scotiabank	1.3 Cobranza Documentaria de Exportación	Por gestión ante el BCRP	E	0.0000000000000000	10.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	US$ 10.00 eq. (S/. 27.00 ). Por trámite, al reembolso o pago. Trámite documentario ante BCRP	http://www.scotiabank.com.pe/	http://cdn.agilitycms.com/scotiabank-peru/PDFs/empresas/comercio-exterior/077.pdf	María Pia Castro - Gerente de Comercio Exterior | antonio.esquivel@scotiabank.com.pe | (511) 211 5976 Ext. 5976 | Calle Dionisio Darteano 102 San Isidro Piso 3
212	Scotiabank	Scotiabank	1.3 Cobranza Documentaria de Exportación	Por Gestión de Swift	U	0.0000000000000000	22.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Preparación y envío de mensajes cifrados - US$ 22.00 eq. (S/. 59.40 )	http://www.scotiabank.com.pe/	http://cdn.agilitycms.com/scotiabank-peru/PDFs/empresas/comercio-exterior/077.pdf	María Pia Castro - Gerente de Comercio Exterior | antonio.esquivel@scotiabank.com.pe | (511) 211 5976 Ext. 5976 | Calle Dionisio Darteano 102 San Isidro Piso 3
213	Scotiabank	Scotiabank	1.3 Cobranza Documentaria de Exportación	Por Gestión de Portes	U	0.0000000000000000	11.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Generación y envío de información - US$ 11.00 eq. (S/. 29.70 )	http://www.scotiabank.com.pe/	http://cdn.agilitycms.com/scotiabank-peru/PDFs/empresas/comercio-exterior/077.pdf	María Pia Castro - Gerente de Comercio Exterior | antonio.esquivel@scotiabank.com.pe | (511) 211 5976 Ext. 5976 | Calle Dionisio Darteano 102 San Isidro Piso 3
214	Scotiabank	Scotiabank	1.3 Cobranza Documentaria de Exportación	Por Courier, si aplica	U	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Se cobrará si se eligiera enviar por correo certificado	http://www.scotiabank.com.pe/	http://cdn.agilitycms.com/scotiabank-peru/PDFs/empresas/comercio-exterior/077.pdf	María Pia Castro - Gerente de Comercio Exterior | antonio.esquivel@scotiabank.com.pe | (511) 211 5976 Ext. 5976 | Calle Dionisio Darteano 102 San Isidro Piso 3
215	Bancomercio	Banco de Comercio	1.4 Carta de Crédito de Exportación	Comisión por Aviso	U	0.0000000000000000	50.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	Por operación mas (Portes $ 0.75 + Swift $ 20 + Fax $ 20 + Fotocopia S/0.50 por hoja)	http://www.bancomercio.com.pe/	http://www.bancomercio.com/repositorioaps/0/0/jer/manual_general_tarifas/files/Tarifario%20V_24%20del%2026_03_2015.pdf	Manuel Serrano Torres - Gerente de Negocios Internacionales y Corresponsalía | mserrano@bancomercio.com.pe | (511)513 7014 / 513 6000 | Av. Canaval y Moreyra No. 454 -452  San Isidro, Lima 27- Perú
